NAME,NTEE_CD,Category,Location,lat_lon
VISTA MIDDLE SCHOOL PTSO,B94,B,"6051 VISTA DR, FERNDALE, WA, 98248-9317","(-122.60121542532796, 48.86108339874497)"
HEART AND SOUL INTERNATIONAL,X20,X,"1401 MARVIN RD NE, LACEY, WA, 98516-5709","(-122.7663505, 47.0593228)"
WASHINGTON STATE UNIVERSITY,O52,O,"6705 PUGET PARK DR, SNOHOMISH, WA, 98296-4214","(-122.1534974, 47.8632177)"
NORTH THURSTON KIWANIS FOUNDATION,T31,T,"401 CAPITOL WAY N, OLYMPIA, WA, 98501-0000","(-122.902186, 47.047547)"
BRIDGE OF FAITH MINISTRY,L40,L,"9008 SE BUTTE AVE, VANCOUVER, WA, 98664-2712","(-122.57914775826592, 45.61436045)"
PIERCE COUNTY BEEKEEPERS ASSOCIATION,S99,S,"12209 INTERLAAKEN DR SW, LAKEWOOD, WA, 98498-5444","(-122.54172984848485, 47.146795464646466)"
MANMIN JEIL CHURCH,X21,X,"501 A FILBERT LN, BURLINGTON, WA, 98233-2021","(-122.316853, 48.4720113)"
PROFESSIONAL FIRE SERVICE ADMINISTRATION GUILD,J40,J,"3631 DREXLER DRIVE WEST, UNIVERSITY PLACE, WA, 98466-4425","(-122.53480546842945, 47.22469115)"
CONSULTANTS FOR INDIAN PROGRESS,B90,B,"2304 S 16TH ST, TACOMA, WA, 98405-2910","(-122.46713144897959, 47.245768469387755)"
TULIP VALLEY GARDENERS,C42,C,"808 N 30TH ST, MOUNT VERNON, WA, 98273-3605","(-122.30210020971936, 48.42740395)"
NEST MISSION,P20,P,"22512 82ND AVE W, EDMONDS, WA, 98026-8207","(-122.3440290404184, 47.7945579)"
SOUTH COLBY PARENT TEACHER STUDENT ORGANIZATION,B82,B,"3281 BANNER RD SE, PORT ORCHARD, WA, 98366-8810","(-122.5447971299854, 47.5184128)"
OLYMPIC VIEW MIDDLE SCHOOL PTO,B94,B,"2602 MUKILTEO SPEEDWAY, MUKILTEO, WA, 98275-2402","(-122.30111366874306, 47.930865)"
EMMANUEL DAY SCHOOL,B21,B,"4400 86TH AVE SE, MERCER ISLAND, WA, 98040-4146","(-122.22341116786743, 47.5665621)"
REFORMATION MINISTRIES,X20,X,"802 5TH ST SE, AUBURN, WA, 98002-6249","(-122.21844168025791, 47.30291205)"
CARLY STOWELL FOUNDATION,A6C,A,"16915 SE 272ND ST, COVINGTON, WA, 98042-7347","(-122.11611, 47.3564552)"
AMERICAN ACADEMY FOR PARK AND RECREATION ADMINISTRATION,N32B,N,"14010 MARVIN RD NE, LACEY, WA, 98516-0000","(-122.7807959, 47.0839569)"
SHUKSAN CONSERVANCY,T70I,T,"405 HILLCREST WAY, BELLINGHAM, WA, 98225-6416","(-122.49260920515079, 48.730933688609454)"
GOLDEN RETRIEVER FOUNDATION,E62,E,"24313 SE 34TH PL, SAMMAMISH, WA, 98029-6596","(-122.01510035560484, 47.577639871472094)"
BURNING HEART MINISTRIES,T70,T,"1460 E OLD RANCH RD, ALLYN, WA, 98524-9727","(-122.8394839, 47.3905955)"
AMBASSODORS FOR CHRIST MINISTRIES FOUNDATION,X20,X,"32024 52ND AVE S, AUBURN, WA, 98001-3872","(-122.26995192330826, 47.31432205)"
RISE LANGUAGE SCHOOL,B60,B,"6447 NE 129TH PL, KIRKLAND, WA, 98034-5718","(-122.25184348948116, 47.71594065)"
J-HOPE MINISTRIES INC,X21,X,"19209 SE 33RD CIR, CAMAS, WA, 98607-9449","(-122.4754342043831, 45.5969183)"
PEOPLE FOR LAKE WHATCOM,C32,C,"235 MILTON ST, BELLINGHAM, WA, 98229-6504","(-122.45949089795918, 48.73307363265306)"
GLOBALARTS,N52,N,"1106 18TH AVE, SEATTLE, WA, 98122-4786","(-122.30858933290878, 47.61183345)"
DISPLACED ORPHANS INTERNATIONAL INC,Q33,Q,"15232 72ND DR SE, SNOHOMISH, WA, 98296-8619","(-122.13769672022495, 47.859007712363514)"
BAINBRIDGE COMMUNITY PIANO ASSOCIATION,A11,A,"9100 BATTLE POINT DR NE, BAINBRIDGE IS, WA, 98110-1482","(-122.57788300991201, 47.64769446803969)"
TRI-COUNTY COMMUNITY HEALTH FUND,T31,T,"250 S MAIN ST, COLVILLE, WA, 99114-2408","(-117.90587833868682, 48.54281227302765)"
LIFEWAY CHURCH,X99,X,"5015 SW DASH POINT RD, FEDERAL WAY, WA, 98023-2041","(-122.39515984857712, 47.3215933)"
BELLEVUE CHILDRENS ACADEMY PARENT ASSOCIATION,B11,B,"14600 NE 24TH ST, BELLEVUE, WA, 98007-3723","(-122.14553170184763, 47.63211835)"
PTA EVERGREEN MIDDLE SCHOOL,B94,B,"7621 BEVERLY LN, EVERETT, WA, 98203-6409","(-122.22821639285714, 47.928826125)"
RED & GOLD RUNNING CLUB,B11,B,"916 SW 298TH ST, FEDERAL WAY, WA, 98023-8255","(-122.34717704762272, 47.3357447)"
RHEUMATOID ARTHRITIS PROJECT,G51,G,"4211 S PITTSBURG ST, SPOKANE, WA, 99203-4340","(-117.38447500885702, 47.6152677085613)"
JACKSON HIGH SCHOOL DIAMOND CLUB,N63,N,"4717 142ND ST SE, SNOHOMISH, WA, 98296-7654","(-122.16824054472981, 47.86886055983405)"
EAA CHAPTER 206,N50,N,"404 APPLE WAY, SELAH, WA, 98942-8852","(-120.53660180207353, 46.663910332097956)"
KITSAP SAILING & ROWING FOUNDATION,N67,N,"3550 NW BYRON STREET, SILVERDALE, WA, 98383-8393","(-122.69751500000001, 47.644605)"
MAASAI DEVELOPMENT PROJECT,Q300,Q,"2121 E WABASH AVE, SPOKANE, WA, 99207-4257","(-117.37794550925014, 47.7024607146427)"
NATIONAL CONSORTIUM FOR INSTRUCTION AND COGNITION,B03,B,"412 E SPOKANE FALLS BLVD, SPOKANE, WA, 99202-2131","(-117.3970227, 47.6619195)"
CENTER VALLEY ANIMAL RESCUE,D20,D,"11900 CENTER RD, QUILCENE, WA, 98376-8574","(-122.8506996, 47.863471)"
TREE OF HOPE INC,P20,P,"2801 S JACKSON ST, SEATTLE, WA, 98144-2443","(-122.296051, 47.599134)"
BREATH OF AIRE,A6B,A,"121 KENNEBECK AVE N, KENT, WA, 98030-4621","(-122.22837307394788, 47.38234975)"
CHILDRENS CHANCE FOR LIFE,P70,P,"9713 233RD AVE, BONNEY LAKE, WA, 98391-2902","(-122.1184373, 47.1680443)"
PUGET SOUND VIZSLA CLUB,N50,N,"28637 224TH PL SE, MAPLE VALLEY, WA, 98038-3329","(-122.04293982369077, 47.3444841)"
HIGHLANDS COUNCIL,L50,L,"2550 NE PARK DR, ISSAQUAH, WA, 98029-2624","(-121.99663515404413, 47.547951850000004)"
MIRABELLA WASHINGTON FOUNDATION,L22,L,"116 FAIRVIEW AVENUE NORTH, SEATTLE, WA, 98109-5360","(-122.33362381015755, 47.6190641)"
SLINGSHOT DEVELOPMENT FUND,T20,T,"12567 42ND AVE NE, SEATTLE, WA, 98125-4620","(-122.28398013678365, 47.721179)"
BRIAN FISHER MEMORIAL,I30,I,"15802 SE 264TH ST, COVINGTON, WA, 98042-8225","(-122.130653166553, 47.3656471)"
TACOMA SHINE YOUTH ATHLETICS,O50,O,"4546 S PUGET SOUND AVE, TACOMA, WA, 98409-4521","(-122.48210037373737, 47.216272737373735)"
SONGWRITERS IN SEATTLE,A68,A,"12411 NE 134TH PL, KIRKLAND, WA, 98034-5410","(-122.17500200347882, 47.7206335)"
WASHINGTON TOURISM ALLIANCE,S41,S,"702 29TH AVE S, SEATTLE, WA, 98144-3104","(-122.29488371245762, 47.59653715)"
AUBURN VALLEY HUMANE SOCIETY,D20,D,"4910 A ST SE, AUBURN, WA, 98092-8633","(-122.22921825, 47.26431755)"
HEALTHY HABITS 4 LIFE,K30,K,"34207 34TH AVE SW, FEDERAL WAY, WA, 98023-7641","(-122.3765040777559, 47.295228300000005)"
WASHINGTON STATE UNIVERSITY,O52,O,"351 NW NORTH ST, CHEHALIS, WA, 98532-1926","(-122.96932587614694, 46.66172265)"
NORTHERN CASCADES SALUKI FANCIERS,D61,D,"3189 WISHKAH RD, ABERDEEN, WA, 98520-9614","(-123.81689847150824, 47.01445152970864)"
ALTERNATIVE COMMUNITY EDUCATIONAL SOCIETY,N50,N,"318 N CALLOW AVE, BREMERTON, WA, 98312-4011","(-122.6531744295302, 47.56579195302013)"
DIGGIN SHORELINE,K20,K,"19541 14TH AVE NE, SHORELINE, WA, 98155-1111","(-122.31455183606558, 47.77050636065574)"
WASHINGTON SCHOOL-BASED HEALTH ALLIANCE,E01,E,"2115 N 77TH ST, SEATTLE, WA, 98103-4925","(-122.33241715767335, 47.68491125)"
QUINCY FFA ALUMNI ASSOCIATION,O12,O,"16 6TH AVE SE, QUINCY, WA, 98848-1414","(-119.84278063191665, 47.23793634241683)"
ARG HELP INC,K30,K,"23415 NE 27TH ST, SAMMAMISH, WA, 98074-5434","(-122.02761601955518, 47.63426971921779)"
CHURCH IN WEST RICHLAND PC,X21,X,"3900 E LATTIN RD, WEST RICHLAND, WA, 99353-7702","(-119.3388490497258, 46.264195971110766)"
PENINSULA BASKETBALL OFFICIALS ASSOCIATION,N02,N,"610 WARREN AVE, BREMERTON, WA, 98337-1553","(-122.63270895062645, 47.5678129)"
WASHINGTON STATE ACADEMY OF AUDIOLOGY,S41,S,"3714 98TH ST SE, EVERETT, WA, 98208-3140","(-122.1993714, 47.9085161)"
CALEB-JOSHUA EDUCATION AND HUMANITARIAN PROJECT,B82,B,"1098 NW REDWING DR, OAK HARBOR, WA, 98277-9284","(-122.67124637010447, 48.31110268364113)"
WASHINGTON REINING HORSE ASSOCIATION,N69,N,"13104 2ND ST SE, LAKE STEVENS, WA, 98258-9261","(-122.0543940182265, 47.99479644662996)"
AMITABUL ZEN CENTER,X50,X,"18011 112TH AVE SE, RENTON, WA, 98055-6508","(-122.19191993437146, 47.441134000000005)"
BUDDHIST PURIFICATION MONASTERY-TU VIEN CHAN NGUYEN,X50,X,"1519 W A ST, PASCO, WA, 99301-5155","(-119.10859281632652, 46.22689946938775)"
SPOKANE WALDORF EDUCATION ASSOCIATION,B20,B,"4225 W FREMONT RD, SPOKANE, WA, 99224-5254","(-117.47362248457861, 47.674902664887405)"
USS MIDWAY VETERANS ASSOCIATION,W30,W,"410 COTTONWOOD DR, RICHLAND, WA, 99352-4048","(-119.30177543979383, 46.26877755258778)"
NEW CHURCH,X20,X,"1104 MADISON ST, PORT TOWNSEND, WA, 98368-4422","(-122.7589087, 48.1219347)"
HEAL OUR LAND INC,X20,X,"6511 E 18TH ST, VANCOUVER, WA, 98661-6869","(-122.60583829928612, 45.63631080275147)"
ALATHEIA RIDING CENTER,P99,P,"2170 SLEEPY HOLLOW HTS, WENATCHEE, WA, 98801-9609","(-120.3894513, 47.4740931)"
GLOBAL ONLINE ACADEMY,B80,B,"14050 1ST AVE NE, SEATTLE, WA, 98125-3025","(-122.32797519039244, 47.732284449999995)"
CMS CONTRACT MANAGEMENT SERVICES,S31,S,"600 PARK AVE, BREMERTON, WA, 98337-1544","(-122.62991050531113, 47.5675267)"
COMMUNITY ANIMAL RESOURCE & EDUCATION SOCIETY,D20,D,"909 SW 151ST ST, BURIEN, WA, 98166-1838","(-122.346029, 47.4674279)"
SUSTAINABLE RENTON,C016,C,"1427 QUEEN AVE NE, RENTON, WA, 98056-3340","(-122.1710817, 47.5052989)"
FIRST TEE OF SOUTH PUGET SOUND,N6A,N,"7108 LAKEWOOD DR W, TACOMA, WA, 98467-3231","(-122.508669, 47.194352)"
I-KUAN TAO FYCD CULTURAL AND EDUCATIONAL ASSOCIATION WASHINGTON,A23,A,"711 MONROE AVE NE, RENTON, WA, 98056-3862","(-122.17582882454887, 47.495751999999996)"
SEATTLE YOUNG PHILHARMONIC,A68,A,"8616 117TH AVE SE, NEWCASTLE, WA, 98056-1810","(-122.18407675, 47.52429085)"
FEEDING WASHINGTON,K31,K,"1234 E FRONT AVE, SPOKANE, WA, 99202-2148","(-117.39424120112872, 47.65958017658635)"
ONE GOOD ACT,Q33,Q,"15504 SE 79TH PL, NEWCASTLE, WA, 98059-9227","(-122.13192573250794, 47.531119332815415)"
BELLINGHAM BASH FASTPITCH,N63,N,"1103 PUGET ST, BELLINGHAM, WA, 98229-2147","(-122.45609169387755, 48.74090495918368)"
DAWA PROJECT,T99,T,"2403 31ST AVE SE, PUYALLUP, WA, 98374-1618","(-122.26359487878788, 47.16250609090909)"
MELVIN PETE AND LOIS HOINESS FOUNDATION,T20,T,"4108 S MYRTLE ST, SPOKANE, WA, 99223-6125","(-117.3524065689222, 47.61606863314071)"
PANNTOA,N67,N,"19009 109TH AVE SE, SNOHOMISH, WA, 98296-8135","(-122.08511981483157, 47.824900970382146)"
LONGVIEW PUBLIC SCHOOLS FOUNDATION,B11,B,"2715 LILAC ST, LONGVIEW, WA, 98632-3526","(-122.95674549296106, 46.14231085206036)"
NORTH WEST ANIMAL ADVENTURES,B90,B,"30226 188TH AVE SE, KENT, WA, 98042-9246","(-122.09056172264306, 47.3298945)"
RIPPLE FOUNDATION,B60,B,"310 S MISSION ST, WENATCHEE, WA, 98801-3044","(-120.30955410951927, 47.42023925922576)"
TENDER CARE ANIMAL RESCUE,D20,D,"11805 NE 15TH ST, VANCOUVER, WA, 98684-4809","(-122.551184, 45.632838500000005)"
TACOMA CITY RUNNING CLUB LLC,N60,N,"3112 N LAWRENCE ST, TACOMA, WA, 98407-6011","(-122.47954531569401, 47.27952873767742)"
VALUED KIDS,P33,P,"1613 GRAND AVE, CENTRALIA, WA, 98531-8909","(-122.95540538539849, 46.6969734025609)"
AVVO WATCH ASSOCIATION,B03,B,"3618 1ST AVE NW, SEATTLE, WA, 98107-4903","(-122.3574084, 47.6536198)"
NEPALI YOUTH DEVELOPMENT PROJECT,B82,B,"1627 N 196TH PL, SHORELINE, WA, 98133-3707","(-122.33919727272728, 47.770921151515154)"
ENGLISH CROSSING PTA,B94,B,"16728 16TH DR NE, MARYSVILLE, WA, 98271-4000","(-122.2079458, 48.1502603)"
KAI PING ASSOCIATION OF SEATTLE,O30,O,"1642 S DEARBORN ST, SEATTLE, WA, 98144-2804","(-122.310358, 47.5960245)"
WORD OF TRUTH BIBLE CHURCH,X21,X,"22975 24TH AVE S, DES MOINES, WA, 98198-7109","(-122.30141642320396, 47.3964105)"
CPC ATHLETICS BOOSTER CLUB,O11,O,"16300 112TH AVE NE, BOTHELL, WA, 98011-1535","(-122.18937074905118, 47.7466823)"
ELECTRICAL WORKERS MINORITY CAUCUS SEATTLE CHAPTER,S22,S,"22007 127TH CT SE, KENT, WA, 98031-9670","(-122.17156201416068, 47.404843850000006)"
NEW BIRTH FULL GOSPEL PENTECOSTAL,X20,X,"5338 15TH AVE S, SEATTLE, WA, 98108-2341","(-122.3130624, 47.5536781)"
TRI-CITY YOUTH CHOIR,A68,A,"236 BROOKWOOD LOOP, RICHLAND, WA, 99352-8445","(-119.27277881732029, 46.23513868482934)"
LEVITES IN MUSIC,A68,A,"2319 COLUMBIA AVE, EVERETT, WA, 98203-5352","(-122.20090904187396, 47.93544977003516)"
TORQUE STEERERS,N50,N,"14824 SE 145TH PL, RENTON, WA, 98059-7314","(-122.14130693444054, 47.47313724999999)"
ALLIANCE FOR A LIVABLE AND SUSTAINABLE COMMUNITY,E01,E,"4953 W SKAGIT AVE, KENNEWICK, WA, 99336-1510","(-119.1873061776578, 46.22530071876688)"
SPOKANE EASTSIDE REUNION ASSOCIATION,P20,P,"3001 E 5TH AVE, SPOKANE, WA, 99202-4183","(-117.366863, 47.651812)"
SIXTH AVENUE BUSINESS DISTRICT,S41,S,"2802 6TH AVE, TACOMA, WA, 98406-6708","(-122.47268015351145, 47.25535674987326)"
REEVES MIDDLE SCHOOL PTA,B99,B,"2200 QUINCE ST NE, OLYMPIA, WA, 98506-3251","(-122.889792, 47.063586)"
PARENT BOOSTER USA INC,B112,B,"1904 ALLEN ST, KELSO, WA, 98626-4910","(-122.89137527355483, 46.14291985)"
ROAD BACK TO LIFE,G44,G,"2424 199TH PL SW, LYNNWOOD, WA, 98036-6929","(-122.3191915, 47.8185731)"
PILGRIM ORPHANAGE FOUNDATION,P12,P,"12717 SE 18TH ST, VANCOUVER, WA, 98683-6411","(-122.53967866159901, 45.608130700000004)"
CONCERTS FOR A CAUSE,T30,T,"4600 NW CAMAS MEADOWS DRIVE, CAMAS, WA, 98607-7761","(-122.4490301, 45.6266063)"
FOUNDATION FOR HUMAN CONSERVATION,T20,T,"114 CRESTVIEW DR, PORT LUDLOW, WA, 98365-9200","(-122.683605, 47.9079157)"
ECLECTIC REEL,B99,B,"1126 CHESTNUT DR, WALLA WALLA, WA, 99362-3824","(-118.31035314274862, 46.05776825)"
TWO RIVERS GALLERY,A20,A,"102 N COLUMBIA ST, WENATCHEE, WA, 98801-2226","(-120.31153493558375, 47.426471624522776)"
TRACYTON PEE WEE SPORTS ASSOCIATION,N60,N,"536, TRACYTON, WA, 98393-0000","(-122.65696572722084, 47.61320949635837)"
STUDENT COUNCIL AT THE UW SCHOOL OF DENTISTRY,B80,B,"1959 NE PACIFIC ST, SEATTLE, WA, 98195-0001","(-122.30763828060392, 47.649411549999996)"
INHERIT YOUR RIGHTS,Q99,Q,"7712 E GARNET LN, SPOKANE, WA, 99212-3527","(-117.3006830221218, 47.70063979086444)"
HEWOT CARE FOUNDATION,T30,T,"18617 48TH PL S, SEATAC, WA, 98188-8608","(-122.2729768, 47.4354878)"
POLISH AMERICAN CHAMBER OF COMMERCE PACIFIC NORTHWEST,B42,B,"1714 18TH AVE, SEATTLE, WA, 98122-2741","(-122.30844556963817, 47.61694345)"
SOCIETY OF WOMEN ENGINEERS,S412,S,"901 12TH AVE, SEATTLE, WA, 98122-4411","(-122.31713702966923, 47.61065225)"
WASHINGTON ASIAN HEALTHCARE PROFESSIONAL ASSOCIATION,B03,B,"11504 NE 21ST ST, BELLEVUE, WA, 98004-3025","(-122.18652746216885, 47.63027932714704)"
BIKE CLARK COUNTY,N193,N,"1604 MAIN ST, VANCOUVER, WA, 98660-2948","(-122.6717595, 45.6336908)"
KOBI ACADEMY,T30,T,"3623 170TH ST SW, LYNNWOOD, WA, 98037-7062","(-122.28215473118449, 47.84474690387107)"
HEALTHY EQUINE ASSOCIATION FOR REHAB AND TRAINING,P80,P,"3714 W ANDERSON RD, CHENEY, WA, 99004-8522","(-117.5600788, 47.4921923)"
RANDALL AND MARIE MARTIN SCOUT CAMP LLC,O42,O,"8478 W GAGE BLVD, KENNEWICK, WA, 99336-1075","(-119.235329911684, 46.227205124226224)"
NW HOPE-NET,W99,W,"14520 NE 40TH STREET, BELLEVUE, WA, 98007-3358","(-122.14608944079615, 47.64605072415913)"
ANIMAL HOSPICE END OF LIFE AND PALLIATIVE CARE PROJECT,D20,D,"2826 108TH AVE SE, BELLEVUE, WA, 98004-7418","(-122.19644014285714, 47.58498763265306)"
DANI ELENGA FOUNDATION,B42,B,"431 5TH AVE W, KIRKLAND, WA, 98033-5323","(-122.21560706109878, 47.6836322)"
SAVE RIVIERA SHORELINE,C27,C,"13760 RIVIERA PL NE, SEATTLE, WA, 98125-3846","(-122.28198347046336, 47.7299343)"
RIVER DAY SCHOOL,B24,B,"4249 E PRATT AVE, SPOKANE, WA, 99202-5365","(-117.34806014314817, 47.646779194783534)"
NEW DESTINY CHRISTIAN CENTER,X20,X,"429 26TH AVE S, SEATTLE, WA, 98144-2334","(-122.29909577460937, 47.598385199999996)"
WALK THROUGH INTERNATIONAL,Q33,Q,"932 S 245TH PL, DES MOINES, WA, 98198-3803","(-122.32074283642034, 47.38179395)"
PORT LUDLOW FIRE & RESCUE FOUNDATION,M12,M,"7650 OAK BAY RD, PORT LUDLOW, WA, 98365-9634","(-122.687065, 47.9393394)"
THREE CREEKS COMMUNITY PARTNERS,P40,P,"3109 NE 96TH ST, VANCOUVER, WA, 98665-9428","(-122.63827965560161, 45.690790750000005)"
WABA-WASHINGTON ASSOCIATION FOR BEHAVIOR ANALYSIS,S40,S,"3111 BROAD ST, BELLINGHAM, WA, 98225-8342","(-122.47805071428571, 48.70796487755102)"
EDMONDS LACROSSE CLUB,N60,N,"23916 102ND AVE W, EDMONDS, WA, 98020-5712","(-122.37060062487939, 47.7816909)"
CALVARY CONNECTION MINISTRIES INTERNATIONAL,X20,X,"647 PLEASANT ST, WALLA WALLA, WA, 99362-3367","(-118.32065841693048, 46.062452449999995)"
LEFT HAND RIGHT HAND MINISTRY,T30,T,"5050 20TH ST E, TACOMA, WA, 98424-1917","(-122.36213800214134, 47.23887663407539)"
SEATTLE AMISTAD SCHOOL,B24,B,"1501 10TH AVE E, SEATTLE, WA, 98102-4256","(-122.3206875, 47.6326276)"
PROVIDENCE ST MARY FOUNDATION,E11,E,"401 W POPLAR ST, WALLA WALLA, WA, 99362-2846","(-118.34277510836932, 46.06169505)"
WORLD TROPHY ACCORDION,A68,A,"2630 W 14TH AVE, SPOKANE, WA, 99224-4453","(-117.4509021882777, 47.64292340759164)"
CEDAR WAY PTO,B94,B,"22222 39TH AVE W, MOUNTLAKE TER, WA, 98043-4243","(-122.28637964207947, 47.79669162921489)"
INDUSTRIAL WORKERS OF THE WORLD,J40,J,"1122 E PIKE ST, SEATTLE, WA, 98122-3916","(-122.3172902, 47.6142944)"
COLUMBIA COYOTE BOOSTERS,B94,B,"755 MAPLE ST, BURBANK, WA, 99323-8523","(-119.00672069481575, 46.20071616050688)"
CASCADE ELEMENTARY PTO,B94,B,"505 S HIGHLAND DR, KENNEWICK, WA, 99337-5112","(-119.12555706660615, 46.17292160375381)"
RED TAIL WOODWORKS,B90,B,"16305 NW 41ST AVE, RIDGEFIELD, WA, 98642-5923","(-122.71154720269749, 45.7391345)"
FEDERAL WAY HIGH SCHOOL FOUNDATION,B25,B,"36031 3RD AVE S, FEDERAL WAY, WA, 98003-8622","(-122.33162524371392, 47.27879215)"
YAKIMA CHODAE CHURCH,X20,X,"4504 SCENIC DR, YAKIMA, WA, 98908-2277","(-120.56956, 46.614621)"
PARENT BOOSTER USA INC,B112,B,"3813 FOXTAIL CT SE, OLYMPIA, WA, 98501-3967","(-122.84803360757127, 47.02289787723474)"
CONSUMERS FOR SAFE CELL PHONES,B01,B,"829 BRIAR RD, BELLINGHAM, WA, 98225-7829","(-122.51389885929741, 48.702060824115144)"
BAINBRIDGE ROOTS BASKETBALL A NONPROFIT ORGANIZATION,N62,N,"7003 NE DOLPHIN DR, BAINBRIDGE IS, WA, 98110-1050","(-122.55608824266523, 47.708085772601265)"
SEDRO WOOLLEY GRIDIRON CLUB,B11,B,"7617 SUNNY LN, SEDRO WOOLLEY, WA, 98284-8412","(-122.16271585142906, 48.534404800000004)"
DOORWAYS MINISTRIES,X20,X,"13001 176TH PL NE, REDMOND, WA, 98052-1157","(-122.1048691, 47.6934374)"
CAPTAIN JOSE C CALUGAS SR CHAPTER PHILIPPINE SCOUTS HERITAGE SOCIETY,O99,O,"6406 72ND STREET CT W, LAKEWOOD, WA, 98499-2358","(-122.52343005157385, 47.19109511011629)"
VALLEY ANIMAL PARTNERS,D20,D,"303 SYDNEY AVE N, NORTH BEND, WA, 98045-8126","(-121.78646979591838, 47.49770520408163)"
DESNA SOCCER CLUB,N64,N,"32904 7TH CT SW, FEDERAL WAY, WA, 98023-5238","(-122.3432916453342, 47.30655965)"
GLAMFOLK INC,A23,A,"20237 62ND AVE NE, KENMORE, WA, 98028-8627","(-122.2608474, 47.77552955)"
GUILD OF DIGITAL ARTISTS,A20,A,"7241 185TH AVE NE, REDMOND, WA, 98073-3801","(-122.09384508266035, 47.66977510198137)"
BELIEVE AGAIN MINISTRIES,X20,X,"3027 BURL PL, EVERETT, WA, 98203-6941","(-122.19125351020408, 47.9256157755102)"
THE@SAM & ANNE THOEN FOUNDATION,T22,T,"1616 W 2ND AVE, SPOKANE, WA, 99201-7404","(-117.43600273485025, 47.654542588950484)"
BELLEVUE BIG PICTURE PTSA,B19,B,"14844 SE 22ND ST, BELLEVUE, WA, 98007-6336","(-122.14170830434783, 47.590940869565216)"
KIWANIS CLUB OF EDMONDS CHARITABLE FOUNDATION,P20,P,"17829 4TH AVE NW, SHORELINE, WA, 98177-3507","(-122.36235514141414, 47.75920494949495)"
VANCOUVER YOUTH HOCKEY ASSOCIATION,N68,N,"14313 SE MILL PLAIN BLVD, VANCOUVER, WA, 98684-6952","(-122.52554771628981, 45.61777653415918)"
BULGARIAN CULTURAL CLUB IN SEATTLE WA,B60,B,"14080 SE 17TH PL, BELLEVUE, WA, 98007-6000","(-122.15205750505051, 47.59556068686869)"
ANTIOCH MINISTRY,X20,X,"5230 19TH PL S, SEATTLE, WA, 98108-2377","(-122.30778475, 47.55470995)"
JERRY H WALTON FOUNDATION,T22,T,"23921 SWEDE CREEK LN, SEDRO WOOLLEY, WA, 98284-8408","(-122.22935352643219, 48.560834)"
CENTERS FOR SPIRITUAL LIVING,X99,X,"7733 19TH AVE NE, SEATTLE, WA, 98115-4433","(-122.30811041876638, 47.68586035)"
JUSTICE AND MERCY FOUNDATION,X20,X,"1807 9TH AVE SW, OLYMPIA, WA, 98502-5162","(-122.92357281818182, 47.03977807070707)"
FRIENDS OF ODLE MUSIC,B11,B,"502 143RD AVE NE, BELLEVUE, WA, 98007-4779","(-122.14901731086569, 47.6144668)"
MEDIA MATTERS FOR WOMEN,A30,A,"12640 SE 61ST ST, BELLEVUE, WA, 98006-3966","(-122.17232306707062, 47.54866284206136)"
ABIDING IN RADIANCE,P20,P,"10626 183RD CT NE, REDMOND, WA, 98052-2853","(-122.09719922423422, 47.695381999999995)"
LIGHT OF ESPERANZA,Q32,Q,"914 SW 96TH PL, SEATTLE, WA, 98106-2957","(-122.3471471, 47.5170751)"
PACIFIC NORTHWEST SURGICAL OUTREACH,E60,E,"2714 S 86TH AVE, YAKIMA, WA, 98903-9460","(-120.6238556758898, 46.556128948585766)"
PHIL FISCHER MINISTRIES,X20,X,"13840 SE 2ND ST, BELLEVUE, WA, 98005-3756","(-122.15742864215727, 47.60813871220462)"
WATER ACCESS NOW,T30,T,"11109 NE 147TH ST, KIRKLAND, WA, 98034-4415","(-122.19243602034805, 47.73429305)"
LIAHONA AIR INC,M20,M,"5807 W PACIFIC PARK DR, SPOKANE, WA, 99208-9667","(-117.49505718792787, 47.734870799999996)"
VANCOUVER FIREFIGHTERS UNION HEALTH AND WELFARE TRUST,Y43,Y,"2807 FRUIT VALLEY RD, VANCOUVER, WA, 98660-1318","(-122.69179599768042, 45.6425332)"
MY FAVORITE AUNT AND UNCLE DREAM SCHOLARSHIP FUND,B82,B,"1290 6TH ST W, KIRKLAND, WA, 98033-4868","(-122.21397681627641, 47.687641799999994)"
MT ADAMS INSTITUTE,C60,C,"2453 WA-141, TROUT LAKE, WA, 98650-0000","(-121.54058320365115, 46.00029623838367)"
FOODMACHINE FOUNDATION,K20,K,"5128 N 49TH ST, RUSTON, WA, 98407-3023","(-122.50641044195056, 47.294771623511856)"
SEW POWERFUL,B99,B,"6327 FRANKLIN AVE SE, AUBURN, WA, 98092-8361","(-122.19163979591836, 47.25071557142857)"
SELAH SCHOOL DISTRICT SENIOR PARENTS BOOSTER CLUB,B12,B,"801 N 1ST ST, SELAH, WA, 98942-9442","(-120.5302575199, 46.662786656601426)"
GRAHAM MURRAY FOUNDATION FOR EDUCATION,B82,B,"2239 KILLARNEY WAY, BELLEVUE, WA, 98004-7042","(-122.20646296792127, 47.590648265397725)"
ROUGH DIAMONDS ATHLETIC FOUNDATION,B80,B,"8801 NE 176TH ST, BOTHELL, WA, 98011-1800","(-122.2233264100337, 47.755335599999995)"
