NAME,NTEE_CD,Category,Location,lat_lon
ALANO SOCIETY INC,A20,A,"1400 PENNSYLVANIA AVE, DES MOINES, IA, 50316-2258","(-93.6085461090409, 41.60245215272304)"
WAYLAND MENNONITE HOME ASSOCIATION,P74Z,P,"102 N JACKSON ST, WAYLAND, IA, 52654-7616","(-91.6670381, 41.1475975)"
BURGESS HEALTH CENTER,E220,E,"1600 DIAMOND ST, ONAWA, IA, 51040-1548","(-96.10590131233258, 42.02600845)"
STEWART MEMORIAL COMMUNITY HOSPITAL,E22Z,E,"1301 W MAIN ST, LAKE CITY, IA, 51449-1585","(-94.74944036570801, 42.2657934)"
SIOUX CITY MUSEUM & HISTORICAL ASSOCIATION,A82Z,A,"607 4TH STREET, SIOUX CITY, IA, 51101-1634","(-96.4030821, 42.4946823)"
ROTARY CLUB OF EAGLE GROVE HOME INC,S82Z,S,"620 SE 5TH ST, EAGLE GROVE, IA, 50533-2477","(-93.893355, 42.65909)"
EVENTIDE,E91Z,E,"114 S 20TH ST, DENISON, IA, 51442-2251","(-95.3418949, 42.0140463)"
BETTER WORLD FUND,Q42,Q,"20 E MARKET STREET, IOWA CITY, IA, 52245-1737","(-91.5357188125, 41.6636914375)"
MARSHALLTOWN AREA UNITED WAY,T70Z,T,"709 S CENTER ST, MARSHALLTOWN, IA, 50158-2876","(-92.9129338369601, 42.040620133624984)"
TRINITY LUTHERAN CHURCH,X21,X,"301 N CHESTNUT ST, AVOCA, IA, 51521-5190","(-95.336372, 41.478639)"
BUSCH CEMETERY ASSOCIATION,Y50,Y,"320 WINDFLOWER LN, SOLON, IA, 52333-9454","(-91.485315, 41.795826)"
BIG BROTHERS BIG SISTERS OF NORTHEAST IOWA INC,O310,O,"2530 UNIVERSITY AVENUE, WATERLOO, IA, 50701-3304","(-92.37850592777554, 42.49620125908342)"
SKYLINE CENTER INC,J33Z,J,"2600 N 4TH ST, CLINTON, IA, 52732-1840","(-90.183919, 41.876823)"
BOYS AND GIRLS CLUBS OF STORY COUNTY INC,O23Z,O,"210 S 5TH ST, AMES, IA, 50010-6821","(-93.61287074002995, 42.01709905)"
FORT DODGE HISTORICAL FOUNDATION,A54I,A,"1 MUSEUM RD, FORT DODGE, IA, 50501-6506","(-94.1984101, 42.488003)"
COMMUNITY THEATRE OF CEDAR RAPIDS INC,A65Z,A,"102 3RD ST SE, CEDAR RAPIDS, IA, 52401-1210","(-91.66703188691329, 41.9792489)"
UNITY CHRISTIAN HIGH SCHOOL ASSOCIATION,B25Z,B,"216 MICHIGAN AVE SW, ORANGE CITY, IA, 51041-1509","(-96.07177849239798, 43.00465152386909)"
HULL PROTESTANT REFORMED CHURCH,X21,X,"1006 HAYES AVE, HULL, IA, 51239-7450","(-96.14744477685406, 43.18783910499019)"
DENVER SUNSET HOME,E910,E,"235 N MILL ST, DENVER, IA, 50622-7720","(-92.33471492462851, 42.674549600000006)"
HAWKEYE AREA COMMUNITY ACTION PROGRAM INC,P200,P,"1515 HAWKEYE DR, HIAWATHA, IA, 52233-1102","(-91.67743546405423, 42.05440010275823)"
MATURA ACTION CORPORATION,S200,S,"207B N ELM ST, CRESTON, IA, 50801-2381","(-94.36388, 41.06434)"
MONTESSORI SYSTEM SCHOOL OF BLACK,B21Z,B,"3220 TERRACE DR, CEDAR FALLS, IA, 50613-6068","(-92.40875526701024, 42.50883334752452)"
MID SIOUX OPPORTUNITY INC,P200,P,"418 S MARION ST, REMSEN, IA, 51050-1102","(-95.97709120408165, 42.812221244897955)"
UNION CEMETERY ASSOCIATION,Y50,Y,"22351 GRANDVIEW RD, ELKPORT, IA, 52044-8344","(-91.2733686, 42.7470121)"
COMMUNITY ACTION OF EASTERN IOWA,S200,S,"500 E 59TH ST, DAVENPORT, IA, 52807-2623","(-90.512197, 41.5806899)"
SOCIETY OF IOWA FLORISTS AND GROWERS INC,S40,S,"1400 DANIELS ST NE, CEDAR RAPIDS, IA, 52402-3912","(-91.661095, 42.003329)"
MID-IOWA COMMUNITY ACTION -MICA- INCORPORATED,S20Z,S,"1001 S 18TH AVE, MARSHALLTOWN, IA, 50158-3662","(-92.88406481606725, 42.03651391586456)"
MID-IOWA WORKSHOPS INC,J330,J,"909 S 14TH AVE, MARSHALLTOWN, IA, 50158-3610","(-92.88986629505959, 42.038100497588346)"
TOWN AND COUNTRY CLUB INC,N505,N,"2898 ASHERTON AVE, NASHUA, IA, 50658-9400","(-92.540111, 42.93788724596886)"
SOUTHERN IOWA MENTAL HEALTH CENTER,F32Z,F,"1527 ALBIA RD, OTTUMWA, IA, 52501-3907","(-92.44520870172013, 41.01043725)"
STACYVILLE COMMUNITY NURSING HOME,E91Z,E,"413 S BROAD ST, STACYVILLE, IA, 50476-5003","(-92.7823189, 43.4343363)"
SPURGEON MANOR INC,E91Z,E,"1204 LINDEN ST, DALLAS CENTER, IA, 50063-1052","(-93.9583552244898, 41.680340959183674)"
SPORTS CAR CLUB OF AMERICA GREAT RIVER REGION INC,N70,N,"3001 EMERALD DR, DAVENPORT, IA, 52804-3066","(-90.63606465019824, 41.549450547313214)"
ALBIA INDUSTRIAL DEVELOPMENT CORPORATION,S31Z,S,"1 BENTON AVE W, ALBIA, IA, 52531-1914","(-92.8163175, 41.0264575)"
NORTH CENTRAL SHELTERED WORKSHOP,J330,J,"1303 A ST, FORT DODGE, IA, 50501-4418","(-94.20756318166252, 42.48846568138027)"
CEDAR VALLEY ROCKS AND MINERALS SOCIETY,U36,U,"2237 MEADOWBROOK DR SE, CEDAR RAPIDS, IA, 52403-4219","(-91.63566594117647, 41.983573529411764)"
HOME OPPORTUNITIES MADE EASY INC,L20Z,L,"1618 6TH AVE, DES MOINES, IA, 50314-3301","(-93.62590446938775, 41.60798742857143)"
LINN GROVE RECREATION CENTER INC,N31,N,"610 1ST ST S, ROCKWELL, IA, 50469-0000","(-93.19197987675874, 42.97989897186019)"
COMMUNITY IMPROVEMENT INC,S21Z,S,"700 LOCUST STREET, DES MOINES, IA, 50309-3700","(-93.626313, 41.586461)"
HEGG MEMORIAL HOSPITAL,E22Z,E,"1202 21ST AVE, ROCK VALLEY, IA, 51247-1420","(-96.2837547905274, 43.2024225)"
ART GUILD OF BURLINGTON INC,A400,A,"301 JEFFERSON STREET, BURLINGTON, IA, 52601-5333","(-91.103003, 40.8098297)"
GRINNELL REGIONAL MEDICAL CENTER,E220,E,"210 4TH AVE, GRINNELL, IA, 50112-1898","(-92.7344038661966, 41.74253135)"
DUBUQUE COMMUNITY Y,P27,P,"35 N BOOTH ST, DUBUQUE, IA, 52001-7332","(-90.6844789, 42.4927205)"
AREA RESIDENTIAL CARE INC,P75,P,"3355 KENNEDY CIR, DUBUQUE, IA, 52002-3860","(-90.72307624333143, 42.5060535)"
LAKESIDE LUTHERAN HOME,P750,P,"301 N LAWLER ST, EMMETSBURG, IA, 50536-1073","(-94.682564, 43.119206)"
DELAWARE COUNTY FAIR SOCIETY INC,N52,N,"200 E ACERS ST, MANCHESTER, IA, 52057-1346","(-91.4506735, 42.4958927)"
OCTAGON CENTER FOR THE ARTS,A40Z,A,"427 DOUGLAS AVE, AMES, IA, 50010-6213","(-93.6123397, 42.0257156)"
COMMUNITY AND FAMILY RESOURCES,H82Z,H,"211 AVENUE M W, FORT DODGE, IA, 50501-5789","(-94.20906130487805, 42.488722585365856)"
AMES COMMUNITY PRE SCHOOL CENTER,P33Z,P,"920 CARROLL AVE, AMES, IA, 50010-5716","(-93.6089055, 42.03211)"
BOYS AND GIRLS CLUB OF SIOUXLAND INC,O210,O,"823 PEARL ST, SIOUX CITY, IA, 51101-1040","(-96.40835877598964, 42.4993761)"
CAPITOL PARK EARLY LEARNING CENTER INC,P33Z,P,"800 E 12TH ST, DES MOINES, IA, 50316-4304","(-93.60328, 41.595854)"
EYERLY-BALL COMMUNITY MENTAL HEALTH SERVICES,F32Z,F,"945 19TH ST, DES MOINES, IA, 50314-1117","(-93.64213936659755, 41.59490735)"
EXPERIENCE EDUCATION,F21Z,F,"401 EAST REED STREET, RED OAK, IA, 51566-2397","(-95.2277266, 41.0098945)"
PRELUDE BEHAVIORAL SERVICES,F22,F,"430 SOUTHGATE AVE, IOWA CITY, IA, 52240-4425","(-91.53312732214765, 41.64059438926174)"
CHRISTIAN OPPORTUNITY CENTER,J30,J,"1553 BROADWAY ST, PELLA, IA, 50219-1099","(-92.918346, 41.423234)"
PRAIRIE RIDGE INTEGRATED BEHAVIORAL HEALTHCARE,F21,F,"320 N EISENHOWER AVE, MASON CITY, IA, 50401-1521","(-93.26069330892894, 43.15355187616898)"
SUBSTANCE ABUSE TREATMENT UNIT OF CENTRAL IOWA,F22Z,F,"9 N 4TH AVE, MARSHALLTOWN, IA, 50158-1836","(-92.9063357, 42.0515911)"
UNITED WAY OF STORY COUNTY INC,T70Z,T,"315 CLARK AVE, AMES, IA, 50010-3314","(-93.6170651, 42.0245058)"
MUNICIPAL HOUSING AGENCY OF MANNING,L21,L,"421 CENTER STREET, MANNING, IA, 51455-1057","(-95.06367092277135, 41.90791237275883)"
HANDICAPPED DEVELOPMENT CENTER,F33Z,F,"3402 HICKORY GROVE RD, DAVENPORT, IA, 52806-3305","(-90.6251554137931, 41.554834017241376)"
BODY OF CHRIST CHRISTIAN WORSHIP CENTER,X20,X,"114 5TH ST, AMES, IA, 50010-6336","(-93.61124302470984, 42.025709449999994)"
SIMPSON MEMORIAL HOME INC,E91Z,E,"1000 N MILLER ST, WEST LIBERTY, IA, 52776-1102","(-91.2585119, 41.5782185)"
NORTH BENTON AMBULANCE SERVICE INC,E62Z,E,"704 W 4TH ST, VINTON, IA, 52349-1174","(-92.0321331372549, 42.16772439215686)"
CROSSROADS INC OF MUSCATINE,J300,J,"1424 HOUSER ST, MUSCATINE, IA, 52761-2235","(-91.079468, 41.426545)"
COMPREHENSIVE SYSTEMS INC,P700,P,"1700 CLARK ST, CHARLES CITY, IA, 50616-3822","(-92.6704, 43.063276)"
GOOD NEIGHBOR SERVICE COUNCIL,K34,K,"410 N PARK PL, AUDUBON, IA, 50025-1239","(-94.9315672455313, 41.721784235338106)"
PANORA RETIREMENT HOMES INC,L22,L,"404 W JACKSON ST, PANORA, IA, 50216-1014","(-94.3687617755102, 41.68932804081633)"
MAQUOKETA UNITED CHURCH OF CHRIST,X21,X,"206 E PLATT ST, MAQUOKETA, IA, 52060-2305","(-90.66409169589345, 42.06934243329824)"
IOWA ASSOCIATION OF COMMUNITY COLLEGE TRUSTEES,B01,B,"855 E COURT AVE, DES MOINES, IA, 50309-4902","(-93.60525820771309, 41.5880066)"
KANAWHA COMMUNITY POOL INC,N30,N,"220 W 6TH ST, KANAWHA, IA, 50447-0000","(-93.79470664904045, 42.93883673058071)"
QUAD CITY MONTESSORI ASSOCIATION INC,B110,B,"2400 E 46TH ST, DAVENPORT, IA, 52807-1518","(-90.541425, 41.56759)"
COMMUNITY CRISIS SERVICES AND FOOD BANK,P60Z,P,"1121 GILBERT CT, IOWA CITY, IA, 52240-4528","(-91.53048895, 41.64802315)"
FRIENDS INCORPORATED,S22,S,"302 1ST ST E, INDEPENDENCE, IA, 50644-2815","(-91.89156755102042, 42.46879975510204)"
CENTRAL LUTHERAN SCHOOL,B20,B,"310 3RD ST W, NEWHALL, IA, 52315-9733","(-91.97431271428572, 41.992571)"
MT ZION MISSIONARY BAPTIST CHURCH OF CEDAR RAPIDS IOWA,X21,X,"6621 C AVE NE, CEDAR RAPIDS, IA, 52402-1344","(-91.63969936771099, 42.0447394)"
JUNIOR LEAGUE OF SIOUX CITY,S810,S,"316 W 7TH ST, SIOUX CITY, IA, 51103-5418","(-96.41136465306123, 42.499714795918365)"
AFTON MANOR INC,L22Z,L,"108 S TEMPLE ST, AFTON, IA, 50830-2052","(-94.19056672469688, 41.02735035284969)"
CREATIVE LEARNING CENTER,B22Z,B,"1300 8TH AVE, DEWITT, IA, 52742-1102","(-90.541837, 41.82819350142682)"
MUSCATINE LEGAL SERVICES,I80Z,I,"122 E 2ND ST, MUSCATINE, IA, 52761-4003","(-91.0453221480469, 41.4214145499745)"
CHIEF WAPELLO TRAIL COMMITTEE INC,O40,O,"1125 N ADAMS AVE, OTTUMWA, IA, 52501-6410","(-92.39216804696925, 41.02510265)"
IOWA CITY FREE MEDICAL CLINIC,E32Z,E,"2440 TOWNCREST DR, IOWA CITY, IA, 52240-6622","(-91.49991230612245, 41.648451938775516)"
ST OLAF LUTHERAN CHURCH FOUNDATION OF FORT DODGE IOWA,X111,X,"239 N 11TH ST, FORT DODGE, IA, 50501-4018","(-94.18393857142857, 42.508055)"
SPRING HILLS COUNTRY CLUB INC,N50,N,"4614 490TH ST, MALLARD, IA, 50562-7018","(-94.67412827663867, 42.9378686962318)"
BOY SCOUTS OF AMERICA,O410,O,"5123 SCOUT TRAIL, DES MOINES, IA, 50321-0000","(-93.7021916, 41.5447903)"
CEDAR VALLEY MONTESSORI SCHOOL INC,B21Z,B,"110 5TH AVE SE, CEDAR RAPIDS, IA, 52401-1823","(-91.66593555193715, 41.97516055)"
HAPPY TIME CHILD DEVELOPMENT CENTER,P33Z,P,"1310 W 1ST ST, VINTON, IA, 52349-2439","(-92.038934, 42.170173)"
FRIENDS OF SEOUL FOREIGN SCHOOL INC,Q113,Q,"13 N FEDERAL AVE, MASON CITY, IA, 50401-3250","(-93.20096504162841, 43.15200768748037)"
WEBSTER CITY DAY CARE CENTER,P33Z,P,"1317 BEACH ST, WEBSTER CITY, IA, 50595-2609","(-93.835556, 42.46312834770472)"
COMMUNITY CHILDCARE CENTER INC,P33Z,P,"611 W JACKSON AVE, FAIRFIELD, IA, 52556-3544","(-91.97181221428572, 41.001163142857145)"
SIOUXLAND SENIOR CENTER,P81Z,P,"313 COOK ST, SIOUX CITY, IA, 51103-3707","(-96.41901238270489, 42.49872698803526)"
IOWA STATE DAIRY ASSOCIATION,K28,K,"101 NE TRILEIN DR, ANKENY, IA, 50021-2011","(-93.5893035, 41.7321575)"
ASSISTANCE LEAGUE OF MARSHALLTOWN INC,S80Z,S,"1910 STRATFORD LN, MARSHALLTOWN, IA, 50158-3868","(-92.94017493125523, 42.024382026093356)"
MARY JO SMALL CHILD CARE CENTER AT BROOKLAND WOODS,P33Z,P,"309 MELROSE AVE, IOWA CITY, IA, 52246-3306","(-91.54372221495021, 41.65674744537745)"
CROSS POINT CHURCH INC,X20,X,"1330 SPRUCE HILLS DR, BETTENDORF, IA, 52722-2339","(-90.51371152911108, 41.55316526048165)"
WEST UNION AREA CHAMBER OF COMMERCE,S41,S,"101 N VINE ST, WEST UNION, IA, 52175-1346","(-91.808269, 42.961389)"
FOUR OAKS FAMILY AND CHILDRENS SERVICES,P400,P,"5400 KIRKWOOD BLVD SW, CEDAR RAPIDS, IA, 52404-5216","(-91.65680557303371, 41.92210043820225)"
HOPE HAVEN AREA DEVELOPMENT CENTER CORPORATION,P82Z,P,"828 N 7TH ST, BURLINGTON, IA, 52601-4921","(-91.10549854879429, 40.81582937227499)"
ADVANCEMENT SERVICES OF JONES CO,J200,J,"202 PLASTIC LN, MONTICELLO, IA, 52310-9470","(-91.19787045155611, 42.25014736185787)"
TRINITY REGIONAL MEDICAL CENTER,E220,E,"802 KENYON ROAD, FORT DODGE, IA, 50501-5740","(-94.19269539898475, 42.491397)"
CHILD DEVELOPMENT INC,P33Z,P,"101 CRESLANE, MAQUOKETA, IA, 52060-2076","(-90.678475, 42.069076)"
RIVER BEND TRANSIT,W40Z,W,"7440 VINE STREET CT, DAVENPORT, IA, 52806-1358","(-90.58513959060403, 41.59607453691275)"
KEOKUK ECONOMIC DEVELOPMENT CORPORATION,S31,S,"320 CONCERT ST, KEOKUK, IA, 52632-5928","(-91.38033985215593, 40.395899)"
STORY CITY SENIOR CITIZENS INCORPORATED,P81Z,P,"503 ELM AVE, STORY CITY, IA, 50248-1341","(-93.5947325749415, 42.18603075)"
NORTHWEST IOWA HOSPITAL CORPORATION,E220,E,"2720 STONE PARK BLVD, SIOUX CITY, IA, 51104-3734","(-96.40547726179773, 42.5194986)"
CENTER FOR CREATIVE JUSTICE,I51Z,I,"210 LYNN AVE, AMES, IA, 50014-7108","(-93.6458268, 42.0205882)"
REGIONAL HEALTH SERVICES OF HOWARD COUNTY,E20,E,"235 8TH AVE W, CRESCO, IA, 52136-1062","(-92.11793109128676, 43.381307500000005)"
BENTON COUNTY VOLUNTEER PROGRAM,T40Z,T,"1309 5TH AVE, BELLE PLAINE, IA, 52208-1501","(-92.28136332653061, 41.89724848979592)"
DURANT AMBULANCE SERVICE INC,E620,E,"703 5TH ST, DURANT, IA, 52747-7738","(-90.9100256632653, 41.600648112244905)"
PALO CEMETERY ASSOCIATION,Y50,Y,"3919 BELDEN CT NE, CEDAR RAPIDS, IA, 52402-2552","(-91.6963263030303, 42.01755573737373)"
NISHNA PRODUCTIONS INC,P73Z,P,"902 DAY ST, SHENANDOAH, IA, 51601-1106","(-95.3760200612245, 40.77429632653061)"
MARIAN HOME,E910,E,"2400 6TH AVE N, FORT DODGE, IA, 50501-3541","(-94.1651744, 42.5125122)"
TABERNACLE HOLINESS CHURCH,X21,X,"1114 W 6TH ST, SIOUX CITY, IA, 51103-3622","(-96.42133685611202, 42.50296815163114)"
FAIRFIELD COMMUNITY CENTER INC,P81,P,"209 S COURT ST, FAIRFIELD, IA, 52556-3350","(-91.962353, 41.00550420408163)"
USA SOFTBALL OF IOWA,N60,N,"1126 JENSEN ST, IOWA CITY, IA, 52246-4125","(-91.57751773469387, 41.6490491632653)"
HOWARD CENTER INC,P73Z,P,"1319 EARLY ST, SAC CITY, IA, 50583-1523","(-94.99960948979592, 42.42364057142857)"
SIOUXLAND MEDICAL EDUCATION FOUNDATION INC,E300,E,"2501 PIERCE ST, SIOUX CITY, IA, 51104-3725","(-96.405262, 42.516278)"
RETIRED SENIOR VOLUNTEER PROGRAM OF CARROLL COUNTY,T40Z,T,"514 NORTH COURT ST, CARROLL, IA, 51401-2752","(-94.86607605324576, 42.064396830129134)"
MAINSTREAM LIVING INC STUART AMBROSE,P800,P,"2012 E 13TH ST, AMES, IA, 50010-5601","(-93.58294134228188, 42.034437134228185)"
WAPELLO COUNTY HISTORICAL SOCIETY,A82Z,A,"700 FARM CREDIT DR, OTTUMWA, IA, 52501-1954","(-92.415729, 41.043375)"
VILLAGE NORTHWEST UNLIMITED,P700,P,"330 VILLAGE CIR, SHELDON, IA, 51201-1243","(-95.83522229870553, 43.18840634996808)"
HEALTH POLICY CORPORATION OF IOWA,E82F,E,"4473 LOWER BEAVER RD, DES MOINES, IA, 50310-4916","(-93.66576874074075, 41.63860248148148)"
GREATER DELAWARE COUNTY COMMUNITY FOUNDATION,T31,T,"200 E MAIN ST, MANCHESTER, IA, 52057-1733","(-91.43567537373738, 42.484746212121216)"
ALBIA PRE-SCHOOL AND DAY CARE CENTER INC,B21Z,B,"100 N 2ND ST, ALBIA, IA, 52531-1624","(-92.805761, 41.028217)"
CATHOLIC SERVICE BOARD,K36I,K,"230 W 35TH ST, DAVENPORT, IA, 52806-6118","(-90.57580875, 41.5559092)"
IOWA CORRECTIONS ASSOCIATION,I30C,I,"406 N HIGH ST, ANAMOSA, IA, 52205-1157","(-91.2893604375, 42.1107564375)"
BURLINGTON KENNEL CLUB INC,D99,D,"3589 270TH AVE, KEOKUK, IA, 52632-9826","(-91.39436941374258, 40.437922821698024)"
OTTUMWA AREA ARTS COUNCIL,A26Z,A,"102 CHURCH ST, OTTUMWA, IA, 52501-4209","(-92.4143978619126, 41.01297825)"
LAKE MILLS SENIOR CITIZEN CLUB,P810,P,"205 S 4TH AVE W, LAKE MILLS, IA, 50450-1611","(-93.53432328271857, 43.415606658319966)"
FRIENDLY SONS OF ST PATRICK OF CENTRAL IOWA INC THE,N50,N,"1620 PLEASANT STREET, DES MOINES, IA, 50314-1675","(-93.63951497462705, 41.5894573)"
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,W30,W,"5000 J ST SW, CEDAR RAPIDS, IA, 52404-4915","(-91.666524, 41.930375)"
PREUCIL SCHOOL OF MUSIC,A6E0,A,"524 N JOHNSON ST, IOWA CITY, IA, 52245-2840","(-91.52729032434586, 41.667432021842906)"
LEGION-AIRES DRUM AND BUGLE CORPS,A6C0,A,"2300 TWIN VALLEY DR, DUBUQUE, IA, 52003-7003","(-90.67619026271109, 42.460693708322374)"
NORTHEAST IOWA WEAVERS & SPINNERS GUILD,B80,B,"3257 W 4TH ST, WATERLOO, IA, 50701-4409","(-92.377496, 42.472343)"
PEOPLES COMMUNITY HEALTH CLINIC INC,E32Z,E,"905 FRANKLIN ST, WATERLOO, IA, 50703-4407","(-92.3292395992445, 42.49872435)"
SOCIETY FOR PROTESTANT REFORMED EDUCATION OF HULL IOWA,B20,B,"218 2ND ST, HULL, IA, 51239-7617","(-96.14698355244415, 43.18931091818348)"
ST LUKES HEALTH RESOURCES,E320,E,"2720 STONE PARK BLVD, SIOUX CITY, IA, 51104-3734","(-96.40547726179773, 42.5194986)"
APPANOOSE COUNTY HISTORICAL SOCIETY,A80,A,"100 W MAPLE ST, CENTERVILLE, IA, 52544-2211","(-92.874353, 40.732445)"
HAMPTON SENIOR CITIZENS INC,N50Z,N,"23 1ST ST SW, HAMPTON, IA, 50441-1937","(-93.20878767346939, 42.74151383673469)"
LINN COUNTY FIREFIGHTERS INCORPORATED,M192,M,"1256 35TH ST NE, CEDAR RAPIDS, IA, 52402-3545","(-91.6546785, 42.01416304999999)"
WILLOWBROOK BIBLE CAMP,X21Z,X,"4375 E 38TH ST, DES MOINES, IA, 50317-8915","(-93.54174210336234, 41.64069054959032)"
ANTIOCH BAPTIST CHURCH,X21,X,"426 SUMNER ST, WATERLOO, IA, 50703-3169","(-92.32735269387756, 42.50823593877551)"
WAPSIE VALLEY EDUCATION ASSOCIATION,J40,J,"777 THIRD STREET, DES MOINES, IA, 50309-1301","(-91.1036651, 40.8070173)"
IOWANS FOR LIFE INC EDUCATIONAL FOUNDATION,R620,R,"1450 E 33RD ST, DES MOINES, IA, 50317-2702","(-93.55136340243902, 41.60487967682926)"
ADEL FIRE ASSOCIATION,M24,M,"102 S 10TH ST, ADEL, IA, 50003-1737","(-94.02003697959184, 41.61710640816326)"
URBANDALE HISTORICAL SOCIETY,A82Z,A,"4010 70TH ST, URBANDALE, IA, 50322-2616","(-93.71276859115189, 41.63348035)"
DUBUQUE MUSEUM OF ART,A20Z,A,"701 LOCUST ST, DUBUQUE, IA, 52001-6817","(-90.66823540662206, 42.499830450000005)"
OUR SAVIOURS LUTHERAN CHURCH,X21,X,"121 PROSPECT DR, ACKLEY, IA, 50601-1843","(-93.041700625, 42.555507975)"
BELLE PLAINE AREA AMBULANCE SERVICE INC,E62Z,E,"1308 1/2 13TH ST, BELLE PLAINE, IA, 52208-1324","(-92.2830985, 41.8970329)"
MOULTON CHRISTIAN CHURCH,X20,X,"105 N VINE ST, MOULTON, IA, 52572-1254","(-92.6786203997189, 40.685059778355054)"
CLAY COUNTY COUNCIL ON AGING,P81Z,P,"104 EAST 4TH STREET, SPENCER, IA, 51301-5102","(-95.14299651020409, 43.14131955102041)"
I P E R S IMPROVEMENT ASSOCIATION,J40,J,"125 EAGLE RIDGE DR, WAVERLY, IA, 50677-4380","(-92.46696890304428, 42.706125995021566)"
FIVE RIVERS CARPENTERS DISTRICT COUNCIL EDUCATIONAL TRUST FUND,B30,B,"350 WACONIA CT SW, CEDAR RAPIDS, IA, 52404-4832","(-91.67359579591836, 41.92565457142857)"
CEDAR FALLS BAND INC,A6C,A,"9716 UNIVERSITY AVE, CEDAR FALLS, IA, 50613-9155","(-92.47554242991758, 42.502246505159086)"
CEDAR COUNTY COORDINATED CHILD CARE INC,P33Z,P,"621 W 6TH ST, TIPTON, IA, 52772-1416","(-91.13565777551021, 41.770965795918364)"
BLACK HAWK COUNTY LAW ENFORCEMENT ASSOCIATION OF IOWA,J40,J,"225 E 6TH ST, WATERLOO, IA, 50703-4719","(-92.33360463265306, 42.49716620408163)"
IOWA RURAL WATER ASSOCIATION,W80Z,W,"4221 S 22ND AVE E, NEWTON, IA, 50208-8244","(-93.000912, 41.6796289)"
CENTER FOR SIOUXLAND,P51,P,"715 DOUGLAS ST, SIOUX CITY, IA, 51101-1021","(-96.40657814285714, 42.49766085714286)"
AFRO-AMERICAN COMM BROADCASTING,A34Z,A,"918 NEWELL ST, WATERLOO, IA, 50703-2720","(-92.32343893877551, 42.512862081632655)"
SUNNYSIDE PARENT TEACHER ORGANIZATION,B94,B,"2040 SUNNYSIDE AVE, BURLINGTON, IA, 52601-2531","(-91.118302, 40.83175)"
MASSENA DEVELOPMENT CORPORATION,S30,S,"402 MULBERRY ST, MASSENA, IA, 50853-1055","(-94.76428466339685, 41.253319567440016)"
DISCOVERY LIVING INC,P73Z,P,"1015 OLD MARION RD NE, CEDAR RAPIDS, IA, 52402-5765","(-91.64892012948158, 42.02126425)"
WEST CENTRAL VALLEY EDUCATION ASSOCIATION,J40,J,"777 3RD ST, DES MOINES, IA, 50309-1301","(-93.62138, 41.5912562244898)"
STEWART BOOSTERS INC,B112,B,"821 N 4TH AVE, WASHINGTON, IA, 52353-2407","(-91.68834953444633, 41.3062095922768)"
MFLMARMAC EDUCATION ASSOCIATION,B120,B,"777 THIRD STREET, DES MOINES, IA, 50309-1301","(-91.1036651, 40.8070173)"
MID-STEP SERVICES INC,P700,P,"4303 STONE AVE, SIOUX CITY, IA, 51106-1912","(-96.35130900207446, 42.480543850000004)"
POLICE LABOR RELATION ORGANIZATION OF IOWA CITY,J40,J,"410 E WASHINGTON ST, IOWA CITY, IA, 52240-1825","(-91.5299873, 41.6604963)"
KNOXVILLE COMMUNITY HOSPITAL INC,E22Z,E,"1002 S LINCOLN ST, KNOXVILLE, IA, 50138-3155","(-93.109495, 41.3109715)"
FRIENDS OF FM 90,A34I,A,"4647 STONE AVE, SIOUX CITY, IA, 51106-1918","(-96.34612987781456, 42.479248062305324)"
VERMEER CHARITABLE FOUNDATION INC,T20,T,"1210 E VERMEER RD, PELLA, IA, 50219-7660","(-92.8911784939759, 41.40751942168674)"
GLEN HAVEN HOME INC,E910,E,"133 INDIAN HILLS DR, GLENWOOD, IA, 51534-1911","(-95.727095, 41.036469)"
NORA SPRINGS FARM FIRE SERVICE COMPANY,M24,M,"30 N HAWKEYE AVE, NORA SPRINGS, IA, 50458-7779","(-93.00573245833333, 43.143045)"
CANFIELD HUGHES POST NO 9128 OF VFW OF THE UNITED STATES INC,W30,W,"2814 STATE ST, BETTENDORF, IA, 52722-5211","(-90.49333914285714, 41.526291)"
ARGYLE MEMORIAL GARDEN ASSOCIATION,Y50,Y,"2060 300TH ST, MONTROSE, IA, 52639-9507","(-91.4329558, 40.5232586)"
JEFFERSON COMMUNITY BETTERMENT FOUNDATION,S20,S,"607 S LOCUST ST, JEFFERSON, IA, 50129-2520","(-94.37198349836764, 42.009672459733)"
BRITT INDUSTRIAL DEVELOPMENT CORP,S41,S,"183 MAIN AVE N, BRITT, IA, 50423-1660","(-93.80177383562213, 43.09847994035819)"
FORT DODGE SWIM CLUB INC,N67,N,"2218 16TH AVE N, FORT DODGE, IA, 50501-7903","(-94.16761285714286, 42.520894734693876)"
HOSPICE OF CENTRAL IOWA,P74,P,"3000 EASTON BLVD, DES MOINES, IA, 50317-3124","(-93.558407, 41.610884)"
PLEASANT VIEW AUXILIARY,P81Z,P,"410 SPRUCE ST, ALBERT CITY, IA, 50510-1312","(-94.9523096, 42.7731115)"
WESTERN HOME SERVICES INC,L80,L,"613 W NORTH ST, MADRID, IA, 50156-1023","(-93.8277258, 41.8783192)"
SUNSHINE DAY CARE,P33Z,P,"110 NE GRANT ST, GREENFIELD, IA, 50849-1270","(-94.46072220408163, 41.30696889795919)"
