NAME,NTEE_CD,Category,Location,lat_lon
DESERT LIGHT CHRISTIAN CHURCH,X21,X,"541 UTAH ST NE, ALBUQUERQUE, NM, 87108-2491","(-106.5547753939394, 35.08253296969697)"
VOLUNTEER TASK FORCE INC,C34,C,"3100 ARIZONA AVE, LOS ALAMOS, NM, 87544-1516","(-106.31175852898639, 35.90417706073934)"
ENVIROLOGICAL SERVICES LLC,C32,C,"8109 WAVERLY DR NW, ALBUQUERQUE, NM, 87120-3811","(-106.69554490815413, 35.17508005201075)"
ROSWELL CHRISTIAN CENTER INC,X20,X,"109 E CHARLESTON RD, ROSWELL, NM, 88203-0803","(-104.52139530489195, 33.33636304870805)"
ELDORADO CHILDRENS THEATRE,A65,A,"13 MELADO DR, SANTA FE, NM, 87508-2255","(-105.9014413306067, 35.53764231308171)"
KNIGHTS OF COLUMBUS,Y42,Y,"1327 N MIRANDA ST, LAS CRUCES, NM, 88005-2055","(-106.79003797943162, 32.319838700000005)"
ART OF BIRTH AND WELLNESS AT LIVING TREE,E40,E,"1210 N MAIN ST, LAS CRUCES, NM, 88001-1102","(-106.78149123469387, 32.3194231122449)"
ORGYEN CHOLING,A23,A,"3212 22ND AVE SE, RIO RANCHO, NM, 87124-1683","(-106.67314488587473, 35.220164079324775)"
ALBUQUERQUE CITIZEN POLICE ACADEMY ALUMNI ASSOCIATION INC,B84,B,"5412 2ND ST NW, ALBUQUERQUE, NM, 87107-4012","(-106.6349371452495, 35.1365621)"
REAL WORLD ENLIGHTENMENT FOUNDATION,P50,P,"1505 LLANO STREET, SANTA FE, NM, 87505-2003","(-105.97567508558612, 35.66236720799442)"
DIAMOND LOTUS FOUNDATION INC,V35,V,"13 CALIMO CIR, SANTA FE, NM, 87505-8917","(-105.90370664105477, 35.59704817490292)"
CURT THOMAS SHECK FOUNDATION,T30,T,"3 GOLDEN FEATHER PL, SANTA FE, NM, 87508-1348","(-106.0132351, 35.595444549999996)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"1411 E LINDA LN, HOBBS, NM, 88242-0563","(-103.11942071028037, 32.77557305607477)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"1916 SAN JOSE BLVD, CARLSBAD, NM, 88220-5452","(-104.22852334999999, 32.400252550000005)"
LOS ALAMOS PUBLIC SCHOOLS FOUNDATION INC,B20,B,"1010 CENTRAL AVE, LOS ALAMOS, NM, 87544-3273","(-106.29593225242718, 35.881336475728155)"
TIBETAN ECOLOGY FOUNDATION,S31,S,"2129 CALLE TECOLOTE, SANTA FE, NM, 87505-5777","(-105.94270569297584, 35.64782875860591)"
SOUTH VALLEY FULL GOSPEL ANNOINTED CHURCH,X21,X,"433 GENERAL SOMERVELL ST NE, ALBUQUERQUE, NM, 87123-1149","(-106.54241324489796, 35.07873269387755)"
UNSER CHILDRENS DISCOVERY CENTER,A50,A,"7625 CENTRAL AVE NW, ALBUQUERQUE, NM, 87121-2115","(-106.7642988, 35.0678491)"
NEW MEXICO ALLIANCE FOR CHILDREN INC,B90,B,"3333 MARINO DR SE, RIO RANCHO, NM, 87124-2408","(-106.67074428753868, 35.247051051371486)"
21ST CENTURY PUBLIC ACADEMY FOUNDATION,B99,B,"4300 CUTLER AVE NE, ALBUQUERQUE, NM, 87110-3987","(-106.59917903348935, 35.105252750000005)"
CORKY CLARK JUNIOR GOLF FOUNDATION,N6A,N,"5815 TIERRA VIVA PL NW, ALBUQUERQUE, NM, 87107-5276","(-106.65474209949393, 35.144176333052584)"
LULLABY PROJECT INC,A68,A,"7 JESUS GONZALES RD, GLORIETA, NM, 87535-7014","(-105.79459751391245, 35.579539444693054)"
METAMORFOSIS DOCUMENTATION PROJECT INC,A31,A,"6 CAMINO DEL SOL, SANTA FE, NM, 87508-8146","(-105.92163036204276, 35.60781286214086)"
SANTA FE CANYON PRESERVATION,D30,D,"1714 CANYON RD, SANTA FE, NM, 87501-6140","(-105.89529572222222, 35.685991)"
HISPANIC-AMERICAN INSITUTE INC,P84,P,"1660 15TH AVE SE, RIO RANCHO, NM, 87124-6507","(-106.70430403899991, 35.231740221783)"
READYMADE DANCE THEATER COMPANY,A65,A,"4011 SILVER AVE SE, ALBUQUERQUE, NM, 87108-2643","(-106.59969324489796, 35.07837624489796)"
GUMBO FOUNDATION,T20,T,"347 E PALACE AVE, SANTA FE, NM, 87501-2275","(-105.9351665, 35.6869394)"
RAY OF HOPE FOUNDATION,T22,T,"1217 APACHE DR, SOCORRO, NM, 87801-4434","(-106.90818921721136, 34.06192830657844)"
UNITY OF ONE CHURCH,X200,X,"704 E MESCALERO RD, ROSWELL, NM, 88201-7735","(-104.51426011764705, 33.43046707843137)"
JOURNEY CHURCH,X21,X,"1105 RIO BRAZOS RD, AZTEC, NM, 87410-1615","(-108.00404482601144, 36.828107892078734)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"125 JACKSON ST NE, ALBUQUERQUE, NM, 87108-1339","(-106.58942971428571, 35.07865134693878)"
BETTER TOGETHER MINISTRIES INC,Q33,Q,"10343 DUNBAR ST NW, ALBUQUERQUE, NM, 87114-5522","(-106.66932745938941, 35.200761465188265)"
DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,S81,S,"8308 WAVERLY DR NW, ALBUQUERQUE, NM, 87120-3820","(-106.69512877850053, 35.17644870991154)"
FOXX FAMILY FOUNDATION INC,T20,T,"1187 LAUREL LOOP NE, ALBUQUERQUE, NM, 87122-1185","(-106.48934151582178, 35.16514058504016)"
RATON MAIN STREET INC,S20,S,"145 S 1ST ST, RATON, NM, 87740-3901","(-104.43814913006314, 36.90158474553772)"
CRAMER CREEK INC,S47,S,"1101 DOUGLAS AVE, LAS VEGAS, NM, 87701-3932","(-105.221082, 35.592847)"
NLH6,L21,L,"1816 E MOJAVE ST, FARMINGTON, NM, 87401-7425","(-108.1840358496955, 36.738784839138724)"
MANA DE ALBUQUERQUE,B82,B,"8800 EAGLE ROCK AVE NE, ALBUQUERQUE, NM, 87122-3739","(-106.54570733779263, 35.187259973244146)"
APARTMENTS ACROSS AMERICA INC,S41,S,"7001 MONTGOMERY NE, ALBUQUERQUE, NM, 87109-1590","(-106.568512, 35.130844)"
UNDAUNTED CARNIVAL FOUNDATION,T31,T,"1500 SILVER AVE SW, ALBUQUERQUE, NM, 87104-1054","(-106.665396, 35.084905)"
2 KIDS 4 KIDS,P20,P,"1152 PORTICO TRL, LAS CRUCES, NM, 88011-4007","(-106.7394307965587, 32.33458659311739)"
CASA DE ADORACION Y LIBERTAD INC,X21,X,"6328 FLOR DEL SOL PL NW, ALBUQUERQUE, NM, 87120-2118","(-106.71262157142857, 35.147869)"
CONWAY & PRATT PROJECTS INC,A600,A,"198A COUNTY ROAD 84, SANTA FE, NM, 87506-2781","(-106.0662898, 35.8865973)"
CARROLL PETRIE FOUNDATION,T20Z,T,"401 E PALACE AVE, SANTA FE, NM, 87501-2223","(-105.931259, 35.686089)"
CHIEN-SHIUNG WU AND LUKE C L YUAN NATURAL SCIENCE FOUNDATION INC,U122,U,"258A COUNTY ROAD 84, SANTA FE, NM, 87506-2023","(-106.0662898, 35.8865973)"
NEW MEXICO COMMUNITY HEALTH WORKER ASSOCIATION,S40,S,"7732 CALLE COMODO NE, ALBUQUERQUE, NM, 87113-2367","(-106.61061888235295, 35.16878964705882)"
GLOBAL FACILITATORS SERVING COMMUNITIES INCORPORATED,S50,S,"1811 TAPIA BLVD SW, ALBUQUERQUE, NM, 87105-4571","(-106.6814995, 35.0640746)"
FRACTAL FOUNDATION,U34,U,"2917 CAMPUS BLVD NE, ALBUQUERQUE, NM, 87106-2105","(-106.61237919912301, 35.0846069)"
CITIZEN MEDIA GROUP,W50,W,"8325 RIO GRANDE BLVD NW, LOS RANCHOS, NM, 87114-1222","(-106.64549595106186, 35.17773510610506)"
NEW MEXICO SHOTOKAN TEAM USA INC,N70,N,"3009 TOREADOR DR NE, ALBUQUERQUE, NM, 87111-5625","(-106.493239, 35.116202333333334)"
LEMPERT FAMILY FOUNDATION,T22,T,"707 E PALACE AVENUE, SANTA FE, NM, 87501-2288","(-105.9259308137985, 35.68405279503444)"
FORMATION COUNSELING SERVICES INC,F30,F,"8600 ACADEMY RD NE, ALBUQUERQUE, NM, 87111-1107","(-106.54649927901599, 35.14915821866686)"
CATHOLIC WAR VETERANS OF THE UNITED STATES OF AMERICA INC,W30,W,"12500 CARMEL AVE NE, ALBUQUERQUE, NM, 87122-1221","(-106.49928598989413, 35.176285750000005)"
DRAGONFLY NATURE AND SCIENCE CENTER,B99,B,"3312 SIRINGO RD, SANTA FE, NM, 87507-5053","(-105.99947549868523, 35.64627849195669)"
GREATER BELEN EDUCATIONAL ASSISTANCE FOUNDATION,B82,B,"712 DALIES AVE, BELEN, NM, 87002-3618","(-106.7761304, 34.6610856)"
ALBUQUERQUE CENTER FOR HOPE AND RECOVERY INC,F99,F,"913 2ND ST NW, ALBUQUERQUE, NM, 87102-2213","(-106.64788014285713, 35.091966469387756)"
GOOD SHEPHERD MONTESSORI SCHOOL,B20,B,"7 MANGHAM CT, PERALTA, NM, 87042-8847","(-106.70859691836735, 34.82374722448979)"
NEW MEXICO VENTURE CAPITAL ASSOCIATION,S41,S,"317 COMMERCIAL STREET NE, ALBUQUERQUE, NM, 87102-3453","(-106.6461755, 35.0862725)"
CARE-A-VAN SERVICES,P445,P,"510 E YESO DR, HOBBS, NM, 88240-4036","(-103.13133650805659, 32.71620200379796)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"304 SANCHEZ PL, LAS CRUCES, NM, 88005-3716","(-106.77174366398559, 32.27726446448398)"
NATIONAL NETWORK FOR EDUCATIONAL RENEWAL,B12,B,"10321 OAKLAND AVE NE, ALBUQUERQUE, NM, 87122-3931","(-106.52555285344827, 35.185886422413795)"
NORTHERN NEW MEXICO NORMAL SCHOOL ALUMNI ASSOCIATION INC,B84,B,"2242 BRIGHT STAR AVE, LAS CRUCES, NM, 88011-5204","(-106.74874574169412, 32.337200177980556)"
NEW MEXICO CHAPTER OF THE SOCIETY OF INDUSTRIAL AND OFFICE REALTORS,S41,S,"6801 JEFFERSON NE, ALBUQUERQUE, NM, 87109-4379","(-106.59338900878878, 35.15736883782573)"
SEE MINISTRIES INC,Q33,Q,"912 S DALLAS AVE, PORTALES, NM, 88130-6059","(-103.32720823148351, 34.18315868311272)"
NEW MEXICO CLIMBERS RESOURCE AND ADVICACY GROUP,N32,N,"4130 CUTLER AVE NE, ALBUQUERQUE, NM, 87110-3896","(-106.5998044, 35.1053493)"
CAROLYNS CAUSES NONPROFIT FOUNDATION,P80,P,"10528 RIDGE TOP CT NW, ALBUQUERQUE, NM, 87114-5472","(-106.67909028571428, 35.209725)"
SOUTHWEST ORTHOPAEDIC TRAUMA ASSOCIATION,G03,G,"823 GIRARD BLVD NE, ALBUQUERQUE, NM, 87106-2715","(-106.61324563265306, 35.08874169387755)"
GOLF FOUNDATION OF OTERO COUNTY INC,N6A,N,"2531 HAMILTON ROAD, ALAMOGORDO, NM, 88310-7721","(-105.96281498591549, 32.85678799295775)"
ECUMENICAL INSTITUTE FOR MINISTRY,X21,X,"5825 COORS BLVD SW, ALBUQUERQUE, NM, 87121-6700","(-106.7139652, 35.0281542)"
JOURNEYS IN FILM,A31,A,"50 SANDIA LN, PLACITAS, NM, 87043-9202","(-106.47281628055255, 35.305837886805314)"
M L SHELBY MINISTRIES INC,X20,X,"2335 WYOMING BLVD NE, ALBUQUERQUE, NM, 87112-1152","(-106.55097752631579, 35.11038147368421)"
BLAZE CHRISTIAN FELLOWSHIP INC,X21,X,"6 BISBEE CT, SANTA FE, NM, 87508-1338","(-106.03940225, 35.59438516666666)"
WISDOM FOUNDATIONS,P50,P,"1623 PLUM RD NE, RIO RANCHO, NM, 87144-5401","(-106.7004616882548, 35.28526712820664)"
NEW MEXICANS FOR FAIR TAXATION,W22,W,"325 PASEO DE PERALTA, SANTA FE, NM, 87501-1860","(-105.94191931119657, 35.69252023533533)"
AGAPE BAPTIST CHURCH,X21,X,"14 BURKE DR, GALLUP, NM, 87301-5476","(-108.7254782, 35.527285)"
CARLSBAD HIGH SCHOOL CAVEMEN TENNIS BOOSTERS,B122,B,"700 PARK DR, CARLSBAD, NM, 88220-5872","(-104.22060638409334, 32.427495468716614)"
ALBUQUERQUE BALLOON CHAMPIONSHIP INC,N70,N,"4401 ALAMEDA BLVD NE, ALBUQUERQUE, NM, 87113-1554","(-106.5713834, 35.1844008)"
CENTER FOR PHOTOGRAPHIC HISTORY AND TECHNOLOGY,A40,A,"1541 CENTER DR, SANTA FE, NM, 87507-9743","(-106.02468730497648, 35.636400600406475)"
FOUR CORNER EMMAUS COMMUNITY,X99,X,"1307 OAKWOOD DR, BLOOMFIELD, NM, 87413-6376","(-107.96305096967647, 36.71671960752204)"
ARMIJO FAMILY SCHOLARSHIP FUND,B82,B,"2055 WHITE SQUALL DR NW, ALBUQUERQUE, NM, 87120-7090","(-106.74310266666667, 35.106979083333336)"
CONSTRUCTION & ENGINEERING RESOURCES INC,X21,X,"12904 SAND CHERRY PL NE, ALBUQUERQUE, NM, 87111-7569","(-106.49504287615343, 35.1567493574817)"
MINOR HERON INCORPORATED,A70,A,"512 CAMINO SAN MIGUEL, TAOS, NM, 87571-4394","(-105.57433636363636, 36.38123556818182)"
NEW MEXICO ALLIANCE FOR RETIRED AMERICANS,P80,P,"2300 BUENA VISTA DR SE, ALBUQUERQUE, NM, 87106-4271","(-106.6254126, 35.05683)"
LEA COUNTY HOUSING INC,L21,L,"3409 N GRIMES ST, HOBBS, NM, 88240-1220","(-103.14504140754354, 32.73806611518801)"
TOWER ROAD BAPTIST CHURCH,X21,X,"601 86TH ST SW, ALBUQUERQUE, NM, 87121-3291","(-106.730924, 35.066768)"
NIGHTINGALE INITIATIVE FOR GLOBAL HEALTH NIGH USA INC,E03,E,"878 PASEO DEL SUR, SANTA FE, NM, 87501-8836","(-105.91260793110816, 35.70513627022311)"
CATHOLIC CHARITIES OF SOUTHERN NEW MEXICO INC,P20,P,"125 W MOUNTAIN AVE, LAS CRUCES, NM, 88005-1826","(-106.78091874510912, 32.31346320392401)"
TEACHERS IN SERVICE INC,B99,B,"8920 N VALLEY DR, LAS CRUCES, NM, 88007-6015","(-106.8042303, 32.3269227)"
TRICORE LABORATORY SERVICES CORPORATION,E192,E,"1001 WOODWARD PL NE, ALBUQUERQUE, NM, 87102-2705","(-106.63700349269732, 35.09275565)"
NEW MEXICO HEART INSTITUTE FOUNDATION,T212,T,"601 LOMAS BLVD NE, ALBUQUERQUE, NM, 87102-2528","(-106.638425, 35.08993)"
LEGACY FOUNDATION INC,T30,T,"6719 ACADEMY RD NE, ALBUQUERQUE, NM, 87109-3394","(-106.57317791138277, 35.14542579697466)"
INSTITUTE FOR TOLERANCE STUDIES,B99,B,"2740 VIA VENADO, SANTA FE, NM, 87505-6725","(-105.97072236955785, 35.632086997583954)"
PANDEMONIUM PRODUCTIONS INC,A65,A,"6532 CAMINO ROJO, SANTA FE, NM, 87507-3291","(-106.05024, 35.628759)"
TURNIP TOP FOUNDATION,T20,T,"30 ALLEY RANCH TRL, SANTA FE, NM, 87505-4561","(-105.89393325580816, 35.61095017718002)"
IDEA INSTITUTE FOR THE DEVELOPMENT OF EMERGING ARTS,A61,A,"2719 CAMINO ARTESANO, SANTA FE, NM, 87505-5256","(-105.98092065626632, 35.64171815)"
AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC,B82O,B,"1238 CALLE DE LAGO, SOCORRO, NM, 87801-4805","(-106.90950900646601, 34.070814949374956)"
TURQUOISE TRAIL CHARTER SCHOOL FOUNDATION,B11,B,"13A SAN MARCOS LOOP, SANTA FE, NM, 87508-7083","(-106.0368877, 35.5341364)"
ROTARY CLUB OF FARMINGTON FOUNDATION INC,T195,T,"800 N AUBURN AVE, FARMINGTON, NM, 87401-2612","(-108.210169, 36.736681)"
RIO GRANDE FOOD PROJECT,K30,K,"600 COORS BLVD NW, ALBUQUERQUE, NM, 87121-1420","(-106.709972, 35.092537)"
PANIM HADASHOT,X30,X,"1427 PRINCETON CT NE, ALBUQUERQUE, NM, 87106-2660","(-106.61541091836735, 35.09962659183674)"
CHURCH OF GOD EVENING LIGHT SAINTS,X20,X,"10627 VIRGO ST NW, ALBUQUERQUE, NM, 87114-3661","(-106.70358789795918, 35.21043151020408)"
SARANAM LLC,L40,L,"201 UNIVERSITY BLVD NE, ALBUQUERQUE, NM, 87106-4562","(-106.62630291123484, 35.08351878349037)"
SACRAMENTO SAMARITANS,T20,T,"11 LA MESA, ALAMOGORDO, NM, 88310-9733","(-105.95189955536325, 32.9333387)"
SOUTHWEST MUSEUM OF ART AND ANTIQUITIES INC,A54,A,"225 E BENDER BLVD, HOBBS, NM, 88240-2331","(-103.13475136363637, 32.725535484848486)"
ALBUQUERQUE SIKH GURUDWARA,X70,X,"520 SPARROW HAWK CT SE, ALBUQUERQUE, NM, 87123-4407","(-106.50677523236887, 35.05527068038103)"
KANGYUR RINPOCHE FOUNDATION,Q30,Q,"145 S ARMIJO LN, SANTA FE, NM, 87501-6160","(-105.91313092815362, 35.682001451546455)"
DONALD R KEMP YOUTH HUNTING CLUB INC,C60,C,"2831 CLOUDCROFT CIR, LAS CRUCES, NM, 88011-5229","(-106.74483264743274, 32.33920553312285)"
RF FUN DATION,P20,P,"2915 AGUA FRIA ST, SANTA FE, NM, 87507-5413","(-105.998555, 35.6629731)"
SOUTHWEST MODEL RAILROAD MUSEUM,A80,A,"118 S 2ND ST, BELEN, NM, 87007-0000","(-106.76939567346938, 34.65944165306123)"
NEW MEXICO ASSOCIATION FOR INFANT MENTAL HEALTH INC,F30,F,"1933 SAN MATEO BLVD NE, ALBUQUERQUE, NM, 87110-5146","(-106.5866647, 35.0981567)"
ALBUQUERQUE REMOTE CONTROLLED OFF- ROAD RACEWAY,N70,N,"1012 MESILLA ST NE, ALBUQUERQUE, NM, 87110-7220","(-106.56537772483222, 35.089477040268456)"
HOBBS HISPANO CHAMBER OF COMMERCE INC,S41,S,"113 N SHIPP ST, HOBBS, NM, 88240-6041","(-103.13770979801544, 32.7014209)"
HIDALGO COUNTY LITERACY PROGRAM,B60,B,"317 E 4TH ST, LORDSBURG, NM, 88045-1944","(-108.70727318367346, 32.34752230612245)"
NEW ENERGY ECONOMY INC,C35,C,"343 E ALAMEDA ST, SANTA FE, NM, 87501-2229","(-105.93239801874897, 35.68462260846639)"
SOUTHWEST WOMENS LAW CENTER,R60,R,"128 QUINCY ST NE, ALBUQUERQUE, NM, 87108-1257","(-106.590218, 35.078807000000005)"
DIVINE HERITAGE ASSOCIATION INC,X20,X,"419 FENWICK PLACE SW, ALBUQUERQUE, NM, 87121-0000","(-106.7296430909091, 35.06875963636364)"
MERCER SCHOOL,B20,B,"2801 E MISSOURI, LAS CRUCES, NM, 88011-5075","(-106.74897536973242, 32.297109250000005)"
RICHDALE CHARITABLE FOUNDATION,T20,T,"1205 CALLEJON ARIAS, SANTA FE, NM, 87501-8754","(-105.91964900192703, 35.693497796331435)"
OSCAR FOUNDATION LLC,B99,B,"7200 HENSCH AVE NE, ALBUQUERQUE, NM, 87109-6905","(-106.56751824084728, 35.148544)"
NEW MEXICO ASSOCIATION OF SECONDARY SCHOOL PRINCIPALS,B90,B,"897 MOUNTAIN RD NE, ALBUQUERQUE, NM, 87108-0000","(-106.63499256410616, 35.09397462108287)"
KLION SPRINGWATER COVEN FAMILY FOUNDATION INC,T20,T,"7401 RIO GRANDE BLVD NW, LOS RANCHOS, NM, 87107-6431","(-106.65001360318422, 35.168327126036495)"
HIGH PLAINS COMMUNITY DEVELOPMENT CORPORATION,S30,S,"105 E GRAND AVE, CLOVIS, NM, 88101-7509","(-103.20514632653062, 34.40066312244898)"
UNITED DAIRY WOMEN,B82,B,"137 SANDZEN DR, CLOVIS, NM, 88101-2315","(-103.18054374855448, 34.42974991931366)"
VICTORY OUTREACH DEMING,X20,X,"310 S 9TH ST, DEMING, NM, 88030-3406","(-107.77005881632654, 32.26515710204082)"
ALBUQUERQUE BASEBALL ACEDEMY TOUCH EM ALL FOUNDATION,N126,N,"3206 COLORADO ST NE, ALBUQUERQUE, NM, 87110-2652","(-106.57464285180909, 35.119028152192115)"
EASTERN CHILD DEVELOPMENT CENTER,B21,B,"5100 EASTERN AVE SE, ALBUQUERQUE, NM, 87108-4605","(-106.585217, 35.06009)"
KINDER QUEST,P33,P,"7940 CARMEL AVE NE, ALBUQUERQUE, NM, 87122-2965","(-106.5572793709402, 35.17706319185578)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"2800 VEREDA DE PUEBLO, SANTA FE, NM, 87507-5386","(-105.98445, 35.647658)"
NAAMEHNAY PROJECT INC,C30,C,"1986 AVENIDA DE ANTIGUA, LAS CRUCES, NM, 88005-3928","(-106.79701019607843, 32.28565650980392)"
FIRST TEE OF THE PECOS VALLEY INC,O50,O,"201 W 19TH ST, ROSWELL, NM, 88201-5140","(-104.52852012543474, 33.4196044)"
ZANE BENNETT FAMILY FOUNDATION,T22,T,"51 RANCH ESTATES RD, SANTA FE, NM, 87506-2149","(-106.04162003020235, 35.70159938542522)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"2302 W LAKEVIEW DR, HOBBS, NM, 88240-1001","(-103.16500778655345, 32.748488708654364)"
PERFORMING ARTS ACADEMY FOUNDATION INC,B11,B,"11800 PRINCESS JEANNE AVE NE, ALBUQUERQUE, NM, 87112-4426","(-106.51781959957339, 35.0955588)"
BUILDING BRIDGES CHILD DEVELOPMENT,B21,B,"2400 BRIDGE BLVD SW, ALBUQUERQUE, NM, 87105-3506","(-106.69326494949495, 35.06642586868687)"
EL RANCHO DE LAS GOLONDRINAS INC,A50,A,"334 LOS PINOS RD, SANTA FE, NM, 87507-4363","(-106.111685, 35.573584)"
DANCE FUN RAISERS,A11,A,"10617 TOWNE PARK DR NE, ALBUQUERQUE, NM, 87123-4852","(-106.52971883373081, 35.07424751862539)"
BIBLEINTERACT,X20,X,"865 LOS PUEBLOS ST, LOS ALAMOS, NM, 87544-2651","(-106.26634398193431, 35.898173467234855)"
MAINSTREET LAS VEGAS INC,A80,A,"500 RAILROAD AVE, LAS VEGAS, NM, 87701-4507","(-105.2120989, 35.5979787)"
BUILD A PLANE,B25,B,"174 TESUQUE VILLAGE ROAD, TESUQUE, NM, 87574-2000","(-105.935646, 35.767224)"
NEW MEXICO YOUTH FOUNDATION ANDALLIANCE,O990,O,"125 BOSQUE FARMS BLVD, BOSQUE FARMS, NM, 87068-8931","(-106.69136897161201, 34.87075230109074)"
ALBUQUERQUE YOUTH RUGBY UNITED,N40,N,"4845 SOUTHERN AVE SE, ALBUQUERQUE, NM, 87108-3513","(-106.58915104409064, 35.067247441297866)"
LIFE TO THE WORLD MINISTRIES INC,Q33,Q,"10405 DELICADO PL NE, ALBUQUERQUE, NM, 87111-1708","(-106.52356656832907, 35.143356537479136)"
SOMOS UN PUEBLO UNIDO,R22,R,"1804 ESPINACITAS ST, SANTA FE, NM, 87505-3854","(-105.96753291327401, 35.66134431696383)"
CHILDRENS GARDEN MONTESSORI,B210,B,"710 OLD VEGAS HIGHWAY, SANTA FE, NM, 87505-0000","(-105.86881244988949, 35.54895377280718)"
TOAN-OBRIEN FOUNDATION,T20,T,"463 CAMINO MANZANO, SANTA FE, NM, 87505-2833","(-105.929024654917, 35.67959363263039)"
TAOS SWIM CLUB INC,X200,X,"407 PASEO DEL CANON E, TAOS, NM, 87571-6528","(-105.57825776989807, 36.376802060850515)"
PTA NEW MEXICO CONGRESS,B940,B,"900 ATLANTIC AVE SW, ALBUQUERQUE, NM, 87102-4014","(-106.65877260478082, 35.07721123048461)"
CHILDRENS CHRISTIAN DEVELOPMENTCENTERS INC,P33,P,"3401 N NORRIS ST, CLOVIS, NM, 88101-2909","(-103.178382, 34.432603)"
MOUNTAIN CHIEF INSTITUTE A CENTERFOR TRIBAL EXCELLENCE INC,B60,B,"161 SAGEBRUSH DR, CORRALES, NM, 87048-8591","(-106.6154296086375, 35.241308030494736)"
BOOKS FOR PRISONERS PROJECT,I43,I,"1274 CALLE DE COMERCIO, SANTA FE, NM, 87507-3117","(-105.9893397929, 35.66015790876155)"
COYOTE-TECOLOTE-CUERVO ORG,P20,P,"1238 CALLE LA MIRADA, SANTA FE, NM, 87507-7701","(-106.02284159999999, 35.6444426)"
SANTA FE LACROSSE,N60,N,"369 MONTEZUMA AVE, SANTA FE, NM, 87501-2835","(-105.94510400612523, 35.68492417377965)"
VETETO FOUNDATION,T20,T,"119 E BENDER BLVD, HOBBS, NM, 88240-2333","(-103.1356017706871, 32.72588338801776)"
BELEN ASSEMBLY NO 687,Y40,Y,"1912 MAESTAS DR SW, LOS LUNAS, NM, 87031-9136","(-106.76009248248562, 34.80814649543367)"
ACTS CHRISTIAN ACADEMY,B20,B,"2600 SULLIVAN AVE, FARMINGTON, NM, 87401-9043","(-108.184054, 36.753956)"
GLOBAL PARTNERSHIPS FOR HEALTH ANDEDUCATION INC,Q05,Q,"10 SANDIA DR NE, ALBUQUERQUE, NM, 87122-2008","(-106.497502, 35.1887795)"
HEALTHYWORLD FOUNDATION,T20,T,"16 CLEMATIS CIR, SANTA FE, NM, 87506-1292","(-106.02124846264151, 35.719377649772994)"
SLOAT PRINCE FOUNDATION ANM NON PROFIT CORPORATION,T22,T,"417 S 7TH ST, RATON, NM, 87740-4013","(-104.44664539526981, 36.89958958751231)"
SANTA FE CENTRO ROTARY FOUNDATION,T30,T,"124 E CHILI LINE RD, SANTA FE, NM, 87508-1375","(-105.9921616849112, 35.5935968)"
HARVEST FELLOWSHIP,X21,X,"2307 W MAIN ST, ARTESIA, NM, 88210-3702","(-104.42581662703901, 32.84254682731594)"
JOSEPH SIMPSON MINISTRIES,X20,X,"3415 N CENTRAL DR, HOBBS, NM, 88240-1071","(-103.15020848286494, 32.735938617787134)"
C&D SCHOLARSHIPS INC,B82,B,"2903 SAN MATEO BLVD NE, ALBUQUERQUE, NM, 87110-3169","(-106.5864570612245, 35.11481232653062)"
HARLEY OWNERS GROUP - TURQUOISETRAIL CHAPTER,N50,N,"5000 ALAMEDA BLVD NE, ALBUQUERQUE, NM, 87113-1684","(-106.589514, 35.184365)"
FRIENDS OF THE CHILDREN OF EL SALVADOR,Q33,Q,"400 12TH ST NW, ALBUQUERQUE, NM, 87102-1820","(-106.660052, 35.090258)"
UPON THIS ROCK,X99,X,"805 PATTON DR, GALLUP, NM, 87301-7437","(-108.69620469158575, 35.51863690662007)"
SALUD PARTNERS,E70,E,"9539 PALOMAS AVE NE, ALBUQUERQUE, NM, 87109-6601","(-106.535894, 35.1728590625)"
IN HIS NAME FOUNDATION,T22,T,"3200 MUNICIPAL DR, FARMINGTON, NM, 87401-4061","(-108.211446, 36.757485)"
UNITED INDEPENDENT EASTERN ORTHODOXCHURCH OF NM INC,X20,X,"324 HAZELDINE AVE SW, ALBUQUERQUE, NM, 87102-4160","(-106.65210446938775, 35.077504591836735)"
ALBUQUERQUE ACADEMY STUDENT SUPPORTFOUNDATION,B11,B,"6400 WYOMING BLVD NE, ALBUQUERQUE, NM, 87109-3899","(-106.5600248, 35.1578379)"
HAPPY JACK FOUNDATION INC,B990,B,"4901 RIO GRANDE LN NW, LOS RANCHOS, NM, 87107-5509","(-106.6700975361906, 35.14772073119242)"
LUMINOUS WEB FOUNDATION,T22,T,"243 DOUBLE ARROW RD, SANTA FE, NM, 87505-8142","(-105.89887170792453, 35.64090753447938)"
